Organizati,Organiza_1,Monitoring,Monitori_1,Monitori_2,Monitori_3,HUCEightDi,DrainageAr,Drainage_1,Contributi,Contribu_1,LatitudeMe,LongitudeM,SourceMapS,Horizontal,Horizont_1,Horizont_2,Horizont_3,VerticalMe,Vertical_1,VerticalAc,Vertical_2,VerticalCo,Vertical_3,CountryCod,StateCode,CountyCode,AquiferNam,FormationT,AquiferTyp,Constructi,WellDepthM,WellDept_1,WellHoleDe,WellHole_1,ProviderNa,End_Sp_Res,End_Sp_R_1,End_Sp_R_2,End_Sp_R_3,End_Sp_R_4,End_Sp_R_5,End_Sp_R_6,End_Sp_R_7,End_Sp_R_8,End_Sp_R_9,End_Sp_R10,End_Sp_R11,End_Sp_R12,End_Sp_R13,End_Sp_R14,End_Sp_R15,End_Sp_R16,End_Sp_R17,End_Sp_R18,End_Sp_R19,End_Sp_R20,End_Sp_R21,End_Sp_R22,End_Sp_R23,End_Sp_R24,End_Sp_R25,End_Sp_R26,End_Sp_R27,End_Sp_R28,End_Sp_R29,End_Sp_R30,End_Sp_R31,End_Sp_R32,End_Sp_R33,End_Sp_R34,End_Sp_R35,End_Sp_R36,End_Sp_R37,End_Sp_R38,End_Sp_R39,End_Sp_R40,End_Sp_R41,End_Sp_R42,End_Sp_R43,End_Sp_R44,End_Sp_R45,End_Sp_R46,End_Sp_R47,End_Sp_R48,End_Sp_R49,End_Sp_R50,End_Sp_R51,End_Sp_R52,End_Sp_R53,End_Sp_R54,End_Sp_R55,End_Sp_R56,End_Sp_R57,End_Sp_R58,End_Sp_R59,End_Sp_R60,End_Sp_R61,group_coal,group_co_1,HUC12RNG,STATES,Shape_Leng,Shape_Area
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-065-0008,"Banner Hollow south of Livingston, W.Va.",River/Stream,"Banner Hollow south of Livingston, W.Va.",5050006,,,,,38.1505556,-81.4025,24000,,,Interpolation-Map,NAD27,,,,,,,US,54,39,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10/2/1996,50500060104,WV,48315.96187,49322706.33
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-065-0009,"Fourmile Fork at Standard, W.Va.",River/Stream,"Fourmile Fork at Standard, W.Va.",5050006,,,,,38.1369444,-81.4027778,24000,,,Interpolation-Map,NAD27,,,,,,,US,54,39,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10/2/1996,50500060104,WV,48315.96187,49322706.33
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-065-0010,"Hurricane Branch north of Whittaker, W.Va.",River/Stream,"Hurricane Branch north of Whittaker, W.Va.",5050006,,,,,38.0913889,-81.3908333,24000,,,Interpolation-Map,NAD27,,,,,,,US,54,39,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10/2/1996,50500060103,WV,57085.57962,91412908.79
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-065-0011,"Toms Branch at Whittaker, W.Va.",River/Stream,"Toms Branch at Whittaker, W.Va.",5050006,,,,,38.0780278,-81.3793333,24000,,,Interpolation-Map,NAD27,,,,,,,US,54,39,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10/1/1996,50500060103,WV,57085.57962,91412908.79
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-065-0012,"Brushy Branch south of Whittaker, W.Va.",River/Stream,"Brushy Branch south of Whittaker, W.Va.",5050006,,,,,38.0738889,-81.3813889,24000,,,Interpolation-Map,NAD27,,,,,,,US,54,39,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10/2/1996,50500060103,WV,57085.57962,91412908.79
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-065-0013,"Sycamore Branch south of Greencastle, W.Va.",River/Stream,"Sycamore Branch south of Greencastle, W.Va.",5050006,,,,,38.0614889,-81.3735806,24000,,,GPS Code (Pseudo Range) Differential,NAD27,,,,,,,US,54,39,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10/1/1996,50500060103,WV,57085.57962,91412908.79
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-065-0014,"Tenmile Fork at Burnwell, W.Va.",River/Stream,"Tenmile Fork at Burnwell, W.Va.",5050006,,,,,38.0516667,-81.3797222,24000,,,Interpolation-Map,NAD27,,,,,,,US,54,39,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10/1/1996,50500060103,WV,57085.57962,91412908.79
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-065-0015,"Long Branch at Burnell, W.Va.",River/Stream,"Long Branch at Burnell, W.Va.",5050006,,,,,38.0509722,-81.379,24000,,,Interpolation-Map,NAD27,,,,,,,US,54,39,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10/1/1996,50500060103,WV,57085.57962,91412908.79
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-065-0016,"Hickory Camp Branch at Mahan, W.Va.",River/Stream,"Hickory Camp Branch at Mahan, W.Va.",5050006,,,,,38.0236111,-81.3513889,24000,,,Interpolation-Map,NAD27,,,,,,,US,54,19,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10/10/1996,50500060103,WV,57085.57962,91412908.79
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-065-0017,"Cedar Creek south of Mahan, W.Va.",River/Stream,"Cedar Creek south of Mahan, W.Va.",5050006,,,,,38.0186111,-81.3536111,24000,,,Interpolation-Map,NAD27,,,,,,,US,54,19,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10/10/1996,50500060103,WV,57085.57962,91412908.79
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-065-0018,"Un.Trib. Paint Creek at Mahan, W.Va.",River/Stream,"Unnamed Tributary at Mile Point 17.2  of Paint Creek at Communit of Mahan, Fayette County,  W.Va.",5050006,,,,,38.0129667,-81.3512861,24000,,,GPS Code (Pseudo Range) Differential,NAD27,,,,,,,US,54,19,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10/10/1996,50500060103,WV,57085.57962,91412908.79
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-065-0019,"Un.Trib. Paint Creek north of Coalfield, W.Va.",River/Stream,"Un.Trib. Paint Creek north of Coalfield, W.Va.",5050006,,,,,38.0088889,-81.3483333,24000,,,Interpolation-Map,NAD27,,,,,,,US,54,19,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10/10/1996,50500060103,WV,57085.57962,91412908.79
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-065-0020,"Fifteenmile Creek south of Coalfield, W.Va.",River/Stream,"Fifteenmile Creek south of Coalfield, W.Va.",5050006,,,,,38.0022222,-81.3505556,24000,,,Interpolation-Map,NAD27,,,,,,,US,54,19,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11/7/1996,50500060103,WV,57085.57962,91412908.79
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-065-0021,"Spring Branch at Milburn, W.Va.",River/Stream,"Spring Branch at Milburn, W.Va.",5050006,,,,,38.0008333,-81.3394444,24000,,,Interpolation-Map,NAD27,,,,,,,US,54,19,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10/10/1996,50500060103,WV,57085.57962,91412908.79
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-065-0022,"Skitter Creek southeast of Milburn, W.Va.",River/Stream,"Skitter Creek southeast of Milburn, W.Va.",5050006,,,,,37.9888889,-81.3316667,24000,,,Interpolation-Map,NAD27,,,,,,,US,54,19,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10/7/1996,50500060103,WV,57085.57962,91412908.79
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-065-0023,"Milburn Creek north of East Kingston, W.Va.",River/Stream,"Milburn Creek north of East Kingston, W.Va.",5050006,,,,,37.9819167,-81.3011944,24000,,,Interpolation-Map,NAD27,,,,,,,US,54,19,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11/7/1996,50500060103,WV,57085.57962,91412908.79
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-065-0024,"Lykins Creek at East Kingston, W.Va.",River/Stream,"Lykins Creek at East Kingston, W.Va.",5050006,,,,,37.9905556,-81.2902778,24000,,,Interpolation-Map,NAD27,,,,,,,US,54,19,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11/7/1996,50500060102,WV,39492.94031,60801525.69
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-065-0025,"Bishop Fork at Mossy, W.Va.",River/Stream,"Bishop Fork at Mossy, W.Va.",5050006,,,,,37.9721944,-81.2855556,24000,,,Interpolation-Map,NAD27,,,,,,,US,54,19,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"10/2/2001, 10/15/1996",50500060102,WV,39492.94031,60801525.69
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-065-0026,"Long Branch east of Mossy, W.Va.",River/Stream,"Long Branch east of Mossy, W.Va.",5050006,,,,,37.9786528,-81.262825,24000,,,GPS Code (Pseudo Range) Differential,NAD27,,,,,,,US,54,19,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11/7/1996,50500060102,WV,39492.94031,60801525.69
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-065-0027,"Plum Orchard Creek west of Plum Orchard WMA, W.Va.",River/Stream,"Plum Orchard Creek west of Plum Orchard WMA, W.Va.",5050006,,,,,37.9532222,-81.2502778,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,19,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"10/3/2001, 10/7/1996",50500060102,WV,39492.94031,60801525.69
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-065-0028,"Plum Orchard Creek at Plum Orchard WMA, W.Va.",River/Stream,"Plum Orchard Creek at Plum Orchard WMA, W.Va.",5050006,,,,,37.9519444,-81.2302778,24000,,,Interpolation-Map,NAD27,,,,,,,US,54,19,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10/3/2001,50500060102,WV,39492.94031,60801525.69
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-065-0029,"Doris Branch at Plum Orchard WMA, W.Va.",River/Stream,"Doris Branch at Plum Orchard WMA, W.Va.",5050006,,,,,37.9376111,-81.2260833,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,19,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10/4/2001,50500060102,WV,39492.94031,60801525.69
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-065-0032,"Packs Branch at Pax, W.Va.",River/Stream,"Packs Branch at Pax, W.Va.",5050006,,,,,37.9044444,-81.2408333,24000,,,Interpolation-Map,NAD27,,,,,,,US,54,19,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9/30/1996,50500060101,WV,53257.00253,116694730.8
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-065-0033,"Big Fork east of Packs Branch, W.Va.",River/Stream,"Big Fork east of Packs Branch, W.Va.",5050006,,,,,37.9069444,-81.2213889,24000,,,Interpolation-Map,NAD27,,,,,,,US,54,19,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11/7/1996,50500060101,WV,53257.00253,116694730.8
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-065-0034,"North Fork Sand Branch southeast of Maynor, W.Va.",River/Stream,"North Fork Sand Branch southeast of Maynor, W.Va.",5050006,,,,,37.8563889,-81.25,24000,,,Interpolation-Map,NAD27,,,,,,,US,54,81,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9/30/1996,50500060101,WV,53257.00253,116694730.8
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-065-0035,"Maple Fork southeast of Maynor, W.Va.",River/Stream,"Maple Fork southeast of Maynor, W.Va.",5050006,,,,,37.8585528,-81.2423556,24000,,,GPS Code (Pseudo Range) Differential,NAD27,,,,,,,US,54,81,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9/30/1996,50500060101,WV,53257.00253,116694730.8
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-065-0036,"South Fork Sand Branch southeast of Maynor, W.Va.",River/Stream,"South Fork Sand Branch southeast of Maynor, W.Va.",5050006,,,,,37.8563889,-81.2538889,24000,,,Interpolation-Map,NAD27,,,,,,,US,54,81,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9/30/1996,50500060101,WV,53257.00253,116694730.8
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-065-0038,"Bishop Fork south of Mossy, W.Va.",River/Stream,"Bishop Fork near its headwaters south of Community of Mossy, Fayette County, West Virginia  <**Pax WV Topographic Map **>",5050006,,,,,37.9501111,-81.29525,24000,,,GPS-Unspecified,NAD83,0,ft,,,,Unknown,US,54,19,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5/20/2003,50500060102,WV,39492.94031,60801525.69
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-065-0039,"Long Branch at Burnwell, W.Va.",River/Stream,"Long Branch below private ford just south of Community of Burnwell, Kanawha County, West Virginia.  <**Eskdale WV Topographic Map **>",5050006,,,,,38.0501083,-81.3789416,24000,,,GPS-Unspecified,NAD83,0,ft,,,,Unknown,US,54,39,,,,,,,,,STORET,211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-DISSMETAL01 \\Custody_ID: WAPBASE 20644-RANDOM2004-0,Sample,Water,,5/3/2004,14:00:00,EDT,,,,,,,,,,,WAPINST2,,,,,,GRAB01,GRAB01,GRAB01,Unknown,,Zinc,Dissolved,16,ug/l,,,,Actual,,,,,,,,,,,,,200.7(W),USEPA,,,"Bio-Chem Testing, Inc.",5/19/2004,,,5,ug/l,,STORET,1,5/3/2004,50500060103,WV,57085.57962,91412908.79
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-066-0001,"Hughes Creek at Hugheston, W.Va.",River/Stream,"Hughes Creek at railraod trestle in Community of Hugheston, Kanawha County, West Virginia",5050006,,,,,38.206125,-81.3719417,24000,,,GPS Code (Pseudo Range) Differential,NAD27,0,ft,,,,Unknown,US,54,39,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10/10/1996,50500060306,WV,87664.43073,103514049.1
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-067-0001,"Lower Creek in Handley, W.Va.",River/Stream,"Lower Creek above railroad culvert in Town of Handley, Kanawha County, West Virginia",5050006,,,,,38.1877778,-81.3663889,24000,,,Interpolation-Map,NAD27,0,ft,,,,Unknown,US,54,39,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10/2/1996,50500060306,WV,87664.43073,103514049.1
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-068-0001,"Upper Creek west of Montgomery, W.Va.",River/Stream,"Upper Creek west of Montgomery, W.Va.",5050006,,,,,38.1799167,-81.35725,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,39,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"10/1/2001, 10/8/1996",50500060306,WV,87664.43073,103514049.1
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-068.5-0001,"West Hollow east of London, W.Va.",River/Stream,"West Hollow east of London, W.Va.",5050006,,,,,38.1879444,-81.3504167,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,39,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"7/23/2001, 11/6/1996",50500060306,WV,87664.43073,103514049.1
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-070-0001,"Morris Creek in Montgomery, W.Va.",River/Stream,"Morris Creek in Montgomery, W.Va.",5050006,,,,,38.1801944,-81.3351111,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,39,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"7/16/2001, 10/2/2001",50500060306,WV,87664.43073,103514049.1
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-070-0002,"Morris Creek at Montgomery, W.Va.",River/Stream,"Morris Creek at Montgomery, W.Va.",5050006,,,,,38.1766667,-81.3333333,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,39,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10/2/1996,50500060306,WV,87664.43073,103514049.1
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-070-0003,"Morris Creek south of Montgomery, W.Va.",River/Stream,"Morris Creek south of Montgomery, W.Va.",5050006,,,,,38.1526944,-81.3352222,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,19,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"10/2/2001, 7/16/2001",50500060306,WV,87664.43073,103514049.1
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-070-0004,"Morris Creek south of Danwood, W.Va.",River/Stream,"Morris Creek south of Danwood, W.Va.",5050006,,,,,38.1524444,-81.3353611,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,39,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7/17/2001,50500060306,WV,87664.43073,103514049.1
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-070-0005,"Schuyler Fork at Danwood, W.Va.",River/Stream,"Schuyler Fork at Danwood, W.Va.",5050006,,,,,38.1610833,-81.3326944,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,19,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"7/16/2001, 10/15/1996",50500060306,WV,87664.43073,103514049.1
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-070-0006,"Youngs Creek south of Montgomery, W.Va.",River/Stream,"Youngs Creek south of Montgomery, W.Va.",5050006,,,,,38.1407222,-81.34575,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,39,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"7/17/2001, 10/2/2001",50500060306,WV,87664.43073,103514049.1
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-071-0001,"Staten Run west of Smithers, W.Va.",River/Stream,"Staten Run west of Smithers, W.Va.",5050006,,,,,38.1855556,-81.3241667,24000,,,Interpolation-Map,NAD27,,,,,,,US,54,39,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"7/23/2001, 9/24/2001, 11/9/1996",50500060306,WV,87664.43073,103514049.1
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-072-0001,"Smithers Creek at Smithers, W.Va.",River/Stream,"Smithers Creek at Smithers, W.Va.",5050006,,,,,38.1813611,-81.3061111,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,19,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"8/15/2001, 10/8/1996",50500060303,WV,37378.33547,46980975.76
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-072-0002,"Smithers Creek northeast of Smithers, W.Va.",River/Stream,"Smithers Creek northeast of Smithers, W.Va.",5050006,,,,,38.1961111,-81.2955833,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,19,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8/15/2001,50500060303,WV,37378.33547,46980975.76
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-072-0003,"Smithers Creek northeast of Smithers, W.Va.",River/Stream,"Smithers Creek northeast of Smithers, W.Va.",5050006,,,,,38.2024167,-81.2627222,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,19,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8/15/2001,50500060303,WV,37378.33547,46980975.76
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-072-0004,"Smithers Creek northeast of Marting, W.Va.",River/Stream,"Smithers Creek northeast of Marting, W.Va.",5050006,,,,,38.2291667,-81.2448056,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,19,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8/15/2001,50500060303,WV,37378.33547,46980975.76
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-072-0005,"Blake Branch at Carbondale, W.Va.",River/Stream,"Blake Branch at Carbondale, W.Va.",5050006,,,,,38.1861111,-81.2981111,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,19,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8/15/2001,50500060303,WV,37378.33547,46980975.76
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-072-0006,"Blake Branch southeast of Carbondale, W.Va.",River/Stream,"Blake Branch southeast of Carbondale, W.Va.",5050006,,,,,38.1726944,-81.2861389,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,19,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8/15/2001,50500060303,WV,37378.33547,46980975.76
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-072-0007,"Mine Discharge Blake Branch at Carbondale, W.Va.",River/Stream,"Mine Discharge Blake Branch at Carbondale, W.Va.",5050006,,,,,38.1746111,-81.2904167,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,19,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8/15/2001,50500060303,WV,37378.33547,46980975.76
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-072-0008,"Fishhook Fork southeast of Carbondale, W.Va.",River/Stream,"Fishhook Fork southeast of Carbondale, W.Va.",5050006,,,,,38.1725833,-81.2866389,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,19,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"8/15/2001, 11/6/1996",50500060303,WV,37378.33547,46980975.76
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-072-0009,"Bullpush Fork north of Cannelton, W.Va.",River/Stream,"Bullpush Fork north of Cannelton, W.Va.",5050006,,,,,38.1989722,-81.2956667,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,19,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"8/16/2001, 8/15/2001, 10/8/1996",50500060303,WV,37378.33547,46980975.76
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-K-072-0010,"Bullpush Fork northwest of Cannelton, W.Va.",River/Stream,"Bullpush Fork northwest of Cannelton, W.Va.",5050006,,,,,38.2138333,-81.2946667,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,39,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8/16/2001,50500060303,WV,37378.33547,46980975.76
